Open,High,Low,Close,Volume
77.157,77.2655,76.5286,77.0169,5645997.0900928
77.6108,77.7321,76.8521,77.157,6809611.4403297
78.3862,78.4395,77.4549,77.8703,8129713.7877587
77.4184,77.6009,76.7781,76.9804,7585751.6853695
77.4273,77.6907,77.1925,77.5397,5771302.6367714
77.3642,78.0124,77.3276,77.6542,7877468.7149382
76.7693,77.1195,76.5878,76.9182,8282030.677326
76.2128,76.928,76.1704,76.5878,6051475.3784326
75.8982,76.4309,75.7324,76.4131,7915653.3553599
75.0714,75.907,74.5298,75.8912,7878560.3997285
75.5144,75.5943,75.0616,75.0813,5944488.2417166
75.7147,76.0491,75.4364,75.541,5852494.7924822
75.7147,75.9435,75.2371,75.4828,5754841.2059507
75.3229,76.0313,75.1326,75.8123,5597709.5505954
75.466,75.4749,74.7922,75.3319,8159181.1680167
75.831,75.9791,75.174,75.2717,6174017.7563664
76.3717,76.3717,75.4266,75.9435,8516106.3445146
76.0727,76.5808,75.9958,76.3441,7144680.6210543
75.8222,76.0047,75.2805,75.7866,10342761.584612
76.2306,76.276,75.7147,75.8912,13142850.96722
77.3276,77.5309,75.7946,76.1704,15308354.21896
78.2797,78.4898,76.421,76.9991,22779856.073535
80.0101,80.2617,79.5188,79.9124,9715302.3207429
80.3505,80.4974,79.6815,80.3415,8544438.4536815
80.5744,80.6188,80.0229,80.3653,6138250.6351877
80.5122,80.8614,80.2893,80.6602,4798379.3662503
80.2804,80.9818,80.1856,80.5744,8032147.3738289
79.1616,79.9361,79.1458,79.802,6995994.5717088
78.8845,79.4418,78.8687,79.2051,8215854.5090647
79.9499,80.5744,77.8199,79.3442,19768328.532021
79.8286,80.2094,79.6145,79.7772,5945551.5447296
79.6727,79.9745,79.5711,79.9597,6052870.1400588
80.0969,80.236,79.6223,79.7003,7982166.050409
79.7772,80.3603,79.6904,80.0387,7086087.4555006
79.6381,79.9677,79.2939,79.7772,6824221.9738181
79.0334,80.0229,79.0156,79.4744,8428130.9440347
78.7798,79.1784,78.5489,78.7897,7655606.3346929
78.6881,78.9101,78.4869,78.7128,5770375.1608354
80.1236,80.1236,78.2382,78.697,11015228.265432
80.384,80.4067,79.8473,80.236,5640985.6791336
80.0476,80.6188,79.9597,80.2981,7427415.8317497
80.1512,80.5398,79.7447,79.8818,7883164.3294568
81.5352,81.8401,80.0584,80.2261,10488284.079425
81.555,81.9881,81.259,81.7523,6757951.5375108
80.8318,81.7957,80.8318,81.555,7606123.7196451
80.6849,80.9739,80.4185,80.6681,7133187.0148921
81.2492,81.2492,80.384,80.7746,14350982.135117
80.7391,81.1041,80.6947,81.0143,6341816.9054383
80.9739,81.2058,80.9295,81.0143,6199948.5644487
81.1634,81.3893,80.7223,80.9818,6706076.7440924
80.6188,81.5698,80.452,81.3981,11744736.236771
80.3317,80.6681,80.1146,80.4017,7009165.7436352
80.3139,80.8516,79.9597,80.5122,8930419.4746668
80.3583,80.4609,79.9845,80.2981,7689033.9865161
79.8286,80.3139,79.7092,80.2981,7542659.0247487
80.0387,80.2459,79.9006,80.1334,5728084.2854227
79.5799,80.0131,79.5336,79.9085,6771717.7131251
79.7447,79.7447,79.3796,79.5622,5438209.0304723
80.089,80.2725,79.8818,79.9499,4243078.7438389
80.1236,80.2853,79.6509,80.0791,6219624.2315461
80.236,80.4185,80.0308,80.1146,5677389.3630311
80.0564,80.168,79.7092,79.9085,5970015.6231077
80.1048,80.2498,79.9163,80.0564,4221760.9881991
80.4609,80.5064,80.1856,80.3583,5463247.8398401
80.0031,80.5064,79.9845,80.4185,5004554.7327406
79.6549,80.3505,79.5434,80.0791,7856365.8498978
80.0229,80.2547,79.7358,79.7358,6384616.6255722
79.9243,80.4974,79.8384,80.0564,9197721.0803328
79.5977,79.9845,79.5711,79.8473,6111794.7642258
79.2761,79.6293,79.0245,79.3698,6229711.9260982
79.6223,79.7447,79.056,79.1034,8191342.7898463
79.5533,79.6727,79.4044,79.4516,7314795.9258791
79.2583,79.6223,79.2583,79.6055,6435012.5256674
79.1538,79.6223,79.0068,79.3096,6466605.4983165
78.5233,79.2939,78.3931,79.1873,5780852.0911903
78.5569,78.8765,78.402,78.5233,6725527.3842414
78.6881,79.4566,78.6516,78.6881,7405342.9181074
78.7798,79.061,78.402,78.8439,8027922.5435542
78.8341,79.4418,78.5647,78.8933,9509075.2588726
78.1238,78.8687,78.1238,78.6516,9045476.1588437
78.4266,78.8085,77.9067,78.1238,7086719.9636799
78.1919,78.5914,77.0751,78.5323,12782575.72737
77.0751,77.4401,76.9636,77.3336,8065739.2345062
76.788,77.2488,76.6795,77.1974,7812621.4220345
76.6864,76.7298,76.1842,76.3677,7141835.3478823
76.348,76.7979,76.0461,76.7387,6598974.0529975
76.4861,77.3434,76.4772,76.7298,8382334.9191282
76.0964,76.565,75.8586,76.5147,6937948.7690025
75.2815,76.27,75.1523,76.1665,8717431.4679952
74.8159,75.5341,74.5337,75.2302,6083387.6460761
74.7202,75.0013,74.5259,74.8435,5327382.2447447
74.5594,74.8011,74.3285,74.4982,6340307.6030681
74.9639,75.1572,74.6127,74.7202,5090421.7726228
74.9549,75.1434,74.1598,74.5594,6794731.2799572
75.2983,75.5036,74.663,74.8336,6233509.0024439
75.3496,75.464,74.9994,75.3161,5719528.1932085
75.3161,75.5736,75.0665,75.0764,7027586.530723
75.4946,75.617,75.176,75.3329,5788801.0160977
75.103,75.617,74.9126,75.3911,4198233.5084712
74.8011,75.1602,74.7586,74.8859,7059155.1761344
75.6327,75.8054,74.6955,74.7488,9452239.7362402
76.5463,76.6568,75.841,75.9356,5673090.5374086
76.6292,76.7347,76.1408,76.1408,6028744.6157383
77.0179,77.0593,76.7101,76.7831,5082721.1882666
76.5029,77.1639,76.3923,76.8373,10220322.597438
76.7111,76.8285,76.3923,76.5029,5279657.2726181
77.01,77.2941,76.7259,76.8186,4846322.2698808
77.1373,77.5151,77.0001,77.0179,6603461.4147121
76.9922,77.2132,76.6509,77.2132,6104481.3884024
77.0949,77.1373,76.3105,77.0445,16116598.30864
75.8152,77.01,75.8143,76.8018,8201271.3437188
76.0383,76.2612,75.6703,75.9948,7196533.1145048
75.9258,75.9603,75.4187,75.6703,7464861.5323273
75.8576,76.1842,75.6939,75.8242,9151441.5515778
75.4888,75.7965,75.2302,75.7541,11284956.513055
76.1142,76.3016,75.0665,75.4888,8928849.3542024
76.2,76.3865,75.9603,76.2799,5560097.6138937
76.27,76.4467,76.0027,76.3016,7568025.2381902
75.8734,76.27,75.617,76.2523,4789240.433967
75.9603,76.197,75.6219,76.1231,7136955.7094604
75.6327,75.7363,75.0764,75.7265,7270951.1481604
75.3329,75.9159,75.1434,75.6939,11805467.158335
74.9737,75.2815,74.8386,75.103,5346806.5303861
74.6955,75.0852,74.5989,74.9737,5026651.9736207
74.3966,74.74,74.369,74.6373,5078706.1804167
74.2851,74.4578,74.078,74.3285,5700601.6023043
74.1381,74.3601,73.8807,73.9665,5113742.4708304
74.1134,74.2397,73.9241,74.078,4951790.9815125
73.8984,74.2239,73.6143,74.1046,8046154.79455
74.0532,74.0878,73.4841,73.784,8129574.919777
74.0878,74.44,73.8382,74.1214,9083762.1627557
74.6551,74.7586,74.0602,74.1046,7627820.5747387
74.4578,74.5071,74.1095,74.1825,6694058.0750505
74.1046,74.1727,73.8264,74.0602,6851756.3523165
74.4222,74.44,73.7928,74.0444,7057927.6642671
74.3127,74.5751,74.2269,74.3216,7190396.5688035
74.5841,74.6027,74.0878,74.2397,11146104.749537
74.1825,74.4312,74.1046,74.369,5393435.7631827
74.3601,74.4222,74.0118,74.3285,5244064.4966428
74.6295,74.9639,74.1549,74.2851,6966530.2323555
74.1549,74.44,73.8116,74.2663,7123353.7427004
75.0053,75.0053,73.9142,74.0878,14934870.302691
75.0852,75.2707,74.8248,74.8336,5290846.7883097
75.2026,75.2648,74.8859,75.0389,9653683.4550044
75.2569,75.8242,74.9549,75.3496,9912138.0552392
77.2063,77.3326,75.2815,75.3911,13899811.212631
76.9754,77.5506,76.8808,77.3326,10510927.669518
76.5798,77.0396,76.4841,76.9478,9629643.0760158
76.6203,76.7169,76.1408,76.1507,10544297.544153
77.0761,77.0761,76.7437,76.7575,8122519.0072189
77.4223,77.7213,76.9054,76.9922,8047641.7969524
77.0889,77.7114,77.0386,77.4313,8311522.3848217
76.9429,77.2507,76.8679,77.0801,8128528.8485574
76.788,77.2073,76.569,76.7713,5906515.4509896
76.492,77.1057,76.3737,77.0129,7371761.193779
76.4545,76.5926,76.1428,76.5778,6079951.4237557
76.0057,76.4733,75.6831,76.3105,6977166.3033901
76.2888,76.4141,76.0501,76.0915,5557348.6360375
76.5522,76.5848,76.1596,76.2356,8480183.1235609
76.7475,77.1747,76.5444,76.7239,7401808.3732014
76.5354,76.714,76.2533,76.6726,6661367.3358018
76.6272,76.7979,76.2809,76.4743,8170533.8789276
76.7713,77.0386,76.6094,76.6183,8141102.9895261
77.1747,77.23,76.8334,76.9162,4329423.2057603
77.2231,77.4885,77.0801,77.2586,4987124.2669527
76.8926,77.6522,76.861,77.3947,13902936.249036
77.1303,77.3562,76.9014,77.1669,11804543.736939
77.4036,77.5279,76.9252,77.232,10849517.204261
77.523,77.9916,77.2586,77.4036,8010889.4226484
77.8653,78.2816,77.3878,77.592,9144519.4388268
77.8565,78.2422,77.6276,77.7627,9628766.2818249
77.5664,77.9512,77.5496,77.7873,9115078.4130763
77.9837,78.4523,77.5319,77.6009,43399781.860027
77.9748,78.2155,77.6828,77.9748,7741062.8524395
77.6009,78.2619,77.3691,77.9432,9211650.4511665
77.8219,78.1011,77.448,77.6009,7840425.4274171
77.6522,78.0182,77.4717,77.8653,8516991.2477847
77.4313,77.7381,77.305,77.6602,7898455.0119649
76.8679,77.1669,76.8294,77.0386,6552159.3250138
76.7623,77.0465,76.5444,76.8679,6463514.925498
76.8679,77.1669,76.8077,76.9952,6288990.3088463
76.6538,77.1846,76.4023,77.0633,7611896.3704163
77.4313,77.448,76.6588,77.1747,9776145.7557808
77.9432,78.0991,77.4963,77.523,8243800.4233337
77.6444,78.3586,77.3523,78.1633,10305230.738702
77.5151,78.2718,77.305,77.6602,12354666.712267
77.2004,77.523,76.7979,77.5062,13884768.870674
77.5743,77.89,77.3208,77.6444,7785764.1516511
78.1199,78.2816,77.523,77.7114,8925932.1129524
77.9837,78.2816,77.8131,77.9748,7915377.6466664
77.2408,78.2816,77.2408,78.1721,10575999.989371
77.2684,77.9067,77.1303,77.6759,14175437.801753
77.5319,77.7025,77.2073,77.4223,14546789.030187
76.5848,77.7282,76.5848,77.7025,30304519.024221
75.0408,75.2302,74.3848,74.9225,23540247.473091
75.0773,75.3437,74.734,75.3071,8084629.3345539
75.5174,75.6663,75.0103,75.0132,12958373.469459
75.2569,75.7057,75.0675,75.614,11625531.758572
75.104,75.3319,74.879,75.3229,7992552.7672575
74.734,75.2815,74.5939,75.0497,7793655.299369
74.6167,74.8573,74.3009,74.5298,8765707.8575087
75.1444,75.1848,74.5219,74.5387,8398631.1274598
74.7084,75.3407,74.4026,74.8366,10550376.312664
74.2161,74.6926,73.9763,74.4706,9723228.9456824
73.8737,74.7528,73.7869,74.7005,11383457.498366
74.002,74.068,73.7622,73.9763,8619075.4324761
73.7218,74.0602,73.3528,73.9507,10902955.022699
74.2921,74.3848,73.8402,73.8501,7669737.4188722
74.9067,74.9559,74.2387,74.3266,9477485.3271282
74.3759,74.9994,74.3759,74.9225,10207015.598435
74.2663,74.4864,74.0602,74.1549,11014282.544068
74.0948,75.0171,73.6952,74.5722,26883166.727903
72.167,72.4827,71.869,72.2302,16464458.548203
72.314,72.7382,72.1345,72.4245,12337910.313689
70.9841,72.4047,70.9673,72.0911,15535619.273237
70.9417,71.0857,70.5945,71.0779,7988386.7278072
70.8214,70.9673,70.5362,70.9319,7729152.6423322
70.553,70.8588,70.4544,70.8588,11021383.056562
71.3561,71.434,70.4238,70.6349,12890228.822216
71.1203,71.6274,70.8588,71.4054,12987435.395756
71.8642,72.1275,71.5928,71.9392,5664601.345098
71.4143,72.2746,71.3867,71.9638,8094534.5748237
71.4508,71.577,71.2673,71.4912,9557507.7481612
70.9673,71.3965,70.6447,71.2357,10373042.913697
71.212,71.4508,71.0019,71.1341,7339797.2307556
71.2712,71.4814,71.1528,71.3639,4394877.6659708
71.4054,71.6017,71.0207,71.1282,4957224.0645913
71.8267,71.8632,71.4241,71.575,4464863.0741967
71.6461,72.0663,71.5326,71.8809,6236296.4984265
71.068,71.584,70.9575,71.4695,9288327.8770203
71.2288,71.6787,71.1706,71.3077,7198558.3570405
71.5504,71.6678,71.2288,71.5504,8840190.7637981
71.7003,71.8948,71.3383,71.6678,7593845.5600681
71.8286,72.0171,71.1962,71.6461,24448640.718433
71.1962,71.7467,70.7375,71.6461,10342937.957085
72.1591,72.5399,71.212,71.3787,14509474.088512
71.6372,72.2222,71.5159,72.0663,13709698.918445
71.2446,72.0703,71.2446,72.0259,8835124.616554
70.6625,71.4054,70.6171,71.3787,9377889.6161231
70.8914,71.2209,70.6447,70.6447,8873234.247993
70.0025,71.3077,69.9769,71.2209,10117891.74961
70.4238,70.4326,69.894,70.1466,8650387.6282571
69.8496,70.2896,69.7904,70.2166,10161953.445198
69.673,69.9503,69.4372,69.7125,10723880.198969
69.5537,69.6473,68.6796,69.2577,14778142.074027
69.8151,70.0785,69.5981,69.7668,14319889.89811
70.5787,70.626,69.9591,70.1278,7308196.1490272
70.3331,70.5264,70.0153,70.2797,8237398.3052879
70.2166,70.6093,70.1811,70.6093,4589667.8852334
69.8753,70.1624,69.8151,69.9503,12717943.325065
70.2314,70.3774,69.9335,70.0203,8772375.547899
69.4619,70.0104,69.1324,69.9197,13570866.413988
70.1534,70.3053,69.3672,69.375,17210932.740544
70.4504,70.6447,70.1624,70.2797,10736606.385173
71.0513,71.2357,70.3685,70.3843,10097370.711004
71.5584,71.5584,70.119,70.7474,11186080.482832
70.6971,70.8845,70.0203,70.2235,15202965.584485
69.9423,71.1154,69.9265,70.7129,10526100.770377
72.3476,72.5083,69.528,70.191,26096165.38488
72.1345,73.2197,71.3304,72.7027,14151037.582374
73.414,74.1914,73.2611,73.9961,9065451.8618723
72.7777,73.2443,72.4215,73.2364,10474655.758158
73.344,73.3794,71.9726,71.9825,11084565.960956
73.4377,73.5886,73.1575,73.269,8155444.9097652
73.414,73.9537,73.2364,73.3864,9187658.7266532
73.2522,73.5975,73.1653,73.4781,10122868.696982
73.6143,74.005,73.344,73.4377,9700514.4011466
73.4959,73.7997,73.1417,73.4703,8298527.5853683
74.0385,74.1144,73.1417,73.2522,7798903.9008954
73.5315,74.2309,73.4219,73.9438,9997347.2460696
74.0217,74.5199,73.5817,73.5817,24528772.612036
71.3965,71.6619,71.1203,71.1528,12494241.197471
71.4143,71.7971,71.2712,71.3481,16168976.878605
72.237,72.3574,71.7349,71.8543,12023234.453573
73.3094,73.4535,72.2854,72.3702,15115683.510279
74.0582,74.1105,73.41,73.4229,12802362.894306
74.2417,74.4292,73.639,73.7416,9059142.9982375
74.3029,74.6876,74.0662,74.2417,8777025.091198
73.9251,74.3591,73.5472,74.0838,13290150.364019
74.5032,74.7291,74.1598,74.3591,20359648.670702
74.5771,74.8228,74.0504,74.3364,13963023.512437
75.7195,75.84,74.5367,74.7754,18447712.271696
74.7291,75.6041,74.1342,75.5607,24340797.060224
74.5771,75.3349,74.2763,74.9077,72611099.696165
74.2861,74.7202,74.0582,74.5959,76913864.303983
74.1263,74.4558,73.8412,74.1766,27765705.18778
75.0132,75.102,74.2259,74.437,31908435.089882
74.1342,75.7452,74.1263,75.3506,147362080.99463
74.8544,74.9501,73.4959,74.075,88830574.851991
74.7044,75.2914,74.2763,75.1098,106959831.41902
73.9329,74.5633,73.5965,74.1855,77596299.070438
73.3972,74.2417,72.7136,73.7564,71793920.414818
74.4114,74.6689,73.4535,73.6814,57497780.996115
73.6902,74.9757,73.6902,74.7123,62757340.929516
74.3364,74.5465,72.5735,73.7149,65945313.925823
74.3029,74.6788,74.0336,74.368,40476234.787166
73.8155,74.6797,73.2542,74.1943,22837212.604508
73.5639,73.9744,73.2946,73.9251,28011602.87884
72.8319,74.1105,72.8319,73.9329,16545823.021846
73.1447,73.5472,72.9356,73.0529,30248466.027733
73.5037,73.8067,73.0529,73.0845,23442946.631505
72.238,74.2043,72.169,74.0928,19175820.413233
73.1279,73.1851,72.4047,72.4047,26147228.256742
73.8412,74.0336,73.5739,73.6982,27940819.739945
74.1421,74.2259,73.639,73.8412,20911085.316864
74.0928,74.4202,73.78,74.4202,17230240.458171
74.2861,74.6137,73.9161,74.0504,20804531.002252
73.345,74.1421,73.0263,74.1421,35485998.661063
73.6725,73.7564,73.0638,73.3026,13578996.779544
73.6458,74.1342,73.4288,73.4959,13890379.339861
73.3716,74.2191,73.3104,74.1342,10641629.808419
73.7712,74.3029,73.1811,73.5315,19543449.574305
73.2946,73.8343,73.0756,73.7978,12619212.244632
73.3104,73.4229,72.6751,73.3026,6790763.9129479
73.1515,73.4604,73.0717,73.3804,6440163.8182432
73.1605,73.2197,72.6908,72.9188,7052524.9902354
73.2108,73.3874,73.0845,73.3026,7332755.5090861
72.9918,73.4288,72.9918,73.415,8436170.0824484
72.5824,73.1348,72.1769,73.0096,8054009.4514115
73.0263,73.3804,72.5972,72.6908,9613265.7768919
73.4781,73.5225,73.0362,73.0618,8184098.3411963
72.974,73.4229,72.8537,73.0756,9604113.6673549
72.7915,73.045,72.5389,72.8161,8797678.9159765
72.4215,72.8921,72.2045,72.4639,7107544.0791221
72.0851,72.4887,71.9342,72.1956,4953442.1927691
71.877,72.1207,71.4735,72.0032,6417700.6551633
72.2686,72.5735,71.8069,72.02,8015590.6613273
72.3052,72.6484,72.0338,72.246,6627235.2077213
72.6306,72.8073,71.7517,72.1769,9752814.9212241
73.0618,73.1673,72.4047,72.8409,15576848.872907
71.7339,72.6908,71.7151,72.5468,12405634.302447
71.2712,72.0269,71.1972,71.8592,8957948.7849908
70.8786,71.3472,70.8648,71.2042,7039701.4950807
71.5652,71.6175,70.7928,70.9072,9224370.5555612
71.9342,72.2686,71.506,71.5898,6401782.5326504
71.8069,72.0338,71.4892,72.0338,6674897.3344838
71.7833,72.1858,71.7427,71.9668,7343717.9705594
71.3777,71.6717,71.2614,71.581,6516506.7445791
71.6797,71.9766,71.4735,71.6343,7490669.6905864
71.3659,71.7921,71.2762,71.7833,7295358.4629839
71.6609,71.6807,71.3897,71.583,5740069.5045129
71.8513,72.0417,71.4695,71.654,10193063.927633
72.0101,72.3841,71.5159,71.5336,13614725.382596
71.4824,71.7714,71.1499,71.5514,9088837.4327138
71.218,71.5918,70.9673,71.436,7977663.484171
71.3186,71.6008,70.7345,71.436,7390083.6582813
70.7928,71.5584,70.6151,71.4527,8195582.8246445
71.0029,71.0097,70.4119,70.6695,9490202.3906182
71.1183,71.2258,70.5925,70.8342,10024231.884595
70.3774,71.6008,70.3517,71.1775,13675916.494406
70.408,70.7996,70.4001,70.6231,11440709.624944
69.9029,70.6418,69.8259,70.5352,13167564.399785
69.1097,69.9029,69.0692,69.9029,9514866.1550721
67.8439,68.717,67.4375,68.6924,11104788.9909
68.1675,68.2189,67.475,67.6684,11546747.999391
68.8187,69.8259,68.3037,68.5267,14874062.344875
69.817,70.1515,69.6177,70.1515,8816816.3429405
69.5595,69.7766,69.383,69.6177,5919569.0412673
69.2163,69.7934,69.2163,69.4856,7916360.8725221
69.5763,69.7243,69.1699,69.1777,7391868.669345
69.4008,69.5093,68.6036,69.2517,14093774.305813
68.8679,69.6513,68.8601,69.4856,7958222.980371
69.4777,69.5595,68.9923,69.1038,8493152.5821417
68.7703,69.453,68.5355,69.4362,8232249.0399818
69.1097,69.4777,68.7546,68.7861,7391068.9114067
68.9538,69.4264,68.8187,69.3109,8211577.98341
68.794,69.3603,68.6678,69.2863,7376241.4600492
68.6194,68.9351,68.3274,68.8503,5651697.7727859
68.9439,69.0524,68.5177,68.576,7587368.4330395
68.646,69.0002,68.5039,68.9538,6345133.5188401
68.2514,68.717,68.1291,68.7012,7570368.7620853
67.9199,68.2672,67.7532,68.2672,6225128.269068
67.4375,68.1439,67.3605,68.1369,7416646.9745428
67.9594,68.1587,67.261,67.5095,8040476.4118249
67.7039,68.0294,67.6112,67.8351,5188388.5723391
67.8755,67.9762,67.5519,67.6585,5546192.5702977
67.546,68.1291,67.4849,67.8755,7263192.7866147
66.894,67.7937,66.894,67.4523,7554093.8400867
66.6867,66.9206,66.52,66.812,6747219.1711604
67.0083,67.0617,66.4687,66.6601,7834562.5631395
66.3454,66.8328,66.1876,66.8031,7487860.9082709
67.1356,67.2846,66.156,66.52,10016252.550641
68.0116,68.36,66.9156,67.1593,12229966.305625
67.4849,68.2189,67.2688,68.0028,7798600.8240596
68.6608,68.6608,67.475,67.6684,7886127.1842776
68.7082,68.9272,68.4014,68.6539,5906889.4822687
68.726,69.0476,68.4171,68.4349,7170673.2608657
68.4349,68.8759,68.4092,68.7082,7470315.901739
68.4872,68.9193,68.281,68.4092,8066133.5384834
67.8281,68.5177,67.617,68.4171,7559844.19089
67.9762,68.3846,67.4089,67.7265,7682414.950601
67.3694,68.1192,67.3694,67.9762,8841583.4981544
67.3092,68.057,67.2214,67.5598,9133082.596219
66.6601,67.7265,66.6601,67.4523,9427571.9172468
66.3701,66.7696,66.1195,66.7449,11272956.089442
66.2102,66.8624,66.1352,66.4421,9142045.1560292
66.2034,66.7696,65.8936,66.5526,9229784.3795768
67.8943,67.8943,65.9853,66.2694,16457735.107892
67.4089,67.8755,66.9926,67.8193,9210067.1534484
66.9758,67.4375,66.5684,67.4375,9631700.7548684
67.5095,67.7364,67.1031,67.3092,10564821.623663
69.383,69.4264,67.8755,67.9367,10951540.570857
69.0692,69.7243,69.019,69.375,7923406.6487312
68.5493,69.1354,68.3274,69.0002,6748405.1239966
68.352,68.6678,68.1893,68.5582,8761595.5407082
68.2672,68.6144,67.9268,68.3204,8288068.9004417
68.6253,68.9371,67.623,68.1379,14196987.679786
68.3422,68.7575,68.1301,68.4408,8565734.9229884
68.6085,68.8621,68.3027,68.358,8570277.0209877
68.9469,68.9538,68.3915,68.7486,6598830.1168414
68.7812,69.1432,68.4763,68.7812,8055163.9815658
68.6964,69.2774,68.649,69.2517,7614529.7938937
68.7131,69.0456,68.5671,68.7131,6364685.5224793
69.1186,69.1186,68.6085,68.7575,6763212.3026561
67.7551,69.0949,67.6989,69.02,9716355.4874069
68.3757,68.5819,67.8814,68.0136,8252843.0603011
68.6568,68.8789,68.2928,68.3194,8380873.2575984
68.3027,68.6568,67.8883,68.4152,8140204.9090023
68.572,68.9538,68.1853,68.2672,6037199.3444622
68.1379,68.6786,68.1113,68.4921,8042650.6586913
68.35,68.9874,68.2336,68.4329,6770708.132762
68.8147,68.8453,68.1567,68.3658,8720861.608506
68.6786,69.3011,68.5059,68.8453,10438948.441439
68.4665,68.9952,68.1202,68.7042,40706352.21006
67.1692,68.7703,67.1593,68.3757,14597199.12117
67.183,67.5914,66.5022,67.2116,11484466.216426
66.9314,67.3082,66.7321,67.183,11252308.346473
67.401,67.6328,66.6631,67.0705,14993937.849379
68.3757,68.4152,67.2905,67.549,13440318.347593
68.6874,68.7733,67.549,67.986,12568947.10344
68.8275,69.1531,68.3194,68.5463,10831182.576139
68.5553,69.2015,68.3116,68.6332,9425688.5835975
68.7298,69.16,68.5819,68.6638,8214444.542915
68.2672,69.1925,67.9702,68.9874,11378066.987953
68.2031,68.5237,67.9051,68.4497,10586082.615749
67.4069,68.3027,66.8061,68.2119,14639676.505406
66.5496,67.2342,66.5408,67.1199,11459811.574686
67.0103,67.2214,66.2773,66.3434,13368606.719128
68.1853,68.2928,66.89,67.0103,11231990.034847
67.5065,68.0373,67.3172,68.0373,8215841.331811
67.1425,67.4583,66.6483,67.3921,8179800.5292086
67.7551,68.1379,67.4385,67.6012,7068443.1127484
67.8143,68.3116,67.5164,67.8637,8368619.4252589
67.7216,67.9702,67.26,67.5825,9330460.6253883
67.9426,68.0235,67.1041,67.7404,9319488.027566
67.4641,68.4408,67.3507,68.1301,13175552.856454
67.7493,67.7493,66.7972,67.3172,11306103.978032
66.4017,66.9472,65.9301,66.9226,11256894.030773
66.4243,66.9226,65.7978,66.0218,14935417.665539
68.5059,68.5819,67.3082,67.4435,12809274.870708
67.614,68.5819,66.9482,68.284,17314273.832514
66.3434,68.35,66.3434,68.2672,20002504.549065
66.5842,67.0951,66.5742,67.0951,12050955.340894
66.8061,67.0103,66.3779,66.6818,10038555.559406
66.5022,67.1267,66.1195,67.0103,12282970.288325
66.1786,66.5496,65.9488,66.2852,11032967.889866
67.1041,67.26,66.5408,67.0291,11599013.042247
66.0849,67.7551,65.9626,67.4997,24075843.032993
65.6085,66.1007,64.9563,65.9567,11972784.830828
64.8863,65.9774,64.5735,65.1112,13088245.441374
64.4482,65.7535,64.0694,65.12,19816379.894586
63.7892,63.9205,63.2604,63.5011,11944268.240109
63.955,64.4246,63.2536,63.9205,11448788.295118
62.8165,63.7715,62.3114,63.3926,15382534.048414
62.2118,62.8708,61.5261,62.6576,21531086.255118
62.0923,63.0,62.0263,62.854,16428258.60492
61.0259,61.9927,61.0013,61.4215,20767789.777931
62.338,63.0336,62.1545,62.3765,15653010.358595
63.0474,63.0661,62.0825,62.1328,11280207.633536
63.074,63.0927,62.0499,62.6744,10696958.055951
62.3963,63.1085,61.9266,62.8047,12462610.720331
63.37,63.4686,61.9858,62.2314,11811416.181579
62.9516,63.5673,62.3124,63.222,14615154.649838
63.6245,64.1276,63.1707,63.7784,11659653.750304
64.2559,64.683,64.0644,64.4028,9698631.0674973
64.1888,64.3003,63.5149,64.1977,14061778.920107
65.4565,65.564,64.9691,65.05,6198789.9797548
65.9084,65.9439,65.5305,65.5897,4630603.5307811
65.713,66.0307,65.4082,65.8284,5378256.5805139
65.3174,65.5028,65.0964,65.4664,5066130.0121783
65.2553,65.6549,65.201,65.3598,3049526.6867491
65.492,65.8827,65.123,65.4664,10076915.558666
64.8439,65.3263,64.614,65.201,12051374.985743
64.4098,64.6959,64.0162,64.6742,11116045.406495
65.492,65.6311,64.0014,64.0014,26053857.277674
66.3335,66.3779,65.6953,65.7682,12042003.931068
65.5147,66.5388,65.3687,66.3434,17216151.946658
64.4749,65.5305,64.2865,65.2721,17229336.295837
63.589,64.3269,63.4351,64.1316,14865484.966327
63.4923,64.1641,63.1637,63.7132,14991650.075404
63.8218,64.3348,63.5426,63.7202,10967596.547717
63.5673,64.7048,63.4351,63.6472,12307767.852586
63.6314,64.3003,63.361,63.6886,10147935.888127
63.5149,64.3003,63.5149,64.1977,11548444.824217
62.2384,63.8119,62.191,63.7537,14601613.501173
62.1181,62.4209,61.5774,62.0431,13646642.718414
62.0341,62.633,61.97,62.0825,9893412.1640457
61.3268,62.4367,61.3268,62.2078,10244366.017331
61.9108,62.1003,61.3051,61.3051,10908391.146683
62.1624,62.559,61.8458,62.0105,2917660.8949799
62.6892,62.8619,62.1545,62.1723,5208450.4343345
61.9454,62.8225,61.9365,62.6252,8651291.7905904
62.1091,62.3054,61.7619,62.2314,11501321.951223
62.706,62.9606,61.9927,62.1091,11637807.89088
62.3686,63.0414,62.271,62.4367,9643419.3879791
61.4215,62.2226,61.2824,62.1723,7870480.7159186
61.7057,62.262,61.3268,61.4926,10696216.075202
60.8217,61.6977,60.6244,61.6819,9046700.6298062
61.1404,61.4215,60.578,60.5859,10338529.658893
61.9848,62.262,61.1582,61.1582,9373871.5673686
62.271,62.6064,62.191,62.2226,6464999.9006306
61.7471,62.4515,61.6248,62.0657,7997320.90584
61.5922,61.9523,61.3801,61.7619,10507438.738183
62.1545,62.2532,61.1887,61.903,11577130.691966
